purchases,ads,sharesinfo,shareslocation,usersinteract,age_rating,Parentalguidance,paidapp,Category2,Editors Choice,CompanyIsExperienced,Install per Avg,Rating3
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.32 ,3.8
1,1,0,0,0,12+,0,0,Arcade,0,1, 1.91 ,4.2
1,1,0,0,0,16+,0,0,Adventure,0,1, 1.26 ,4.2
1,1,0,0,0,everyone,0,0,Racing,1,1, 1.42 ,4.1
1,1,0,0,0,everyone,0,0,Simulation,0,0, 0.07 ,3.5
1,1,0,0,0,everyone,0,0,Trivia,0,1, 0.12 ,4.1
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 2.32 ,4.4
0,0,0,0,0,everyone,0,1,Simulation,0,0, 0.10 ,4.7
0,0,0,0,0,everyone,0,0,Racing,0,1, 0.05 ,4
1,0,0,0,1,12+,0,0,Strategy,0,0, 0.17 ,3.1
1,1,0,0,0,everyone,0,0,Arcade,0,0, 0.10 ,3.3
1,0,0,0,0,everyone,0,0,Racing,0,1, 0.54 ,4.2
1,1,1,0,0,everyone,0,0,Arcade,0,0, 0.83 ,4.3
0,1,0,0,0,everyone,0,0,Racing,0,0, 0.12 ,3
1,0,0,0,0,everyone,0,0,Simulation,0,0, 0.45 ,4
1,1,0,0,0,7+,0,0,Simulation,0,1, 0.15 ,4.3
0,0,0,0,0,everyone,0,0,Role Playing,0,0, 0.13 ,4.7
1,0,0,0,0,everyone,0,0,Simulation,0,0, 0.05 ,4
1,1,1,0,0,7+,0,0,Action,1,0, 6.02 ,4.4
1,1,0,0,0,7+,0,0,Racing,0,0, 0.76 ,4.5
1,0,0,0,1,everyone,0,0,Simulation,0,1, 0.04 ,4
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.25 ,3.9
1,0,0,0,0,everyone,0,0,Simulation,0,1, 0.17 ,3.5
1,1,0,0,0,everyone,0,0,Racing,0,1, 5.55 ,4.3
0,1,0,0,0,everyone,0,0,Puzzle,0,1, 1.41 ,3.9
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.03 ,4.5
1,1,0,0,0,everyone,0,0,Trivia,0,1, 0.13 ,4.2
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.07 ,4.6
0,1,0,0,0,everyone,0,0,Trivia,0,1, 0.05 ,4.3
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.65 ,4.1
0,1,0,0,0,everyone,0,0,Art & Design,0,0, 0.03 ,3.8
1,1,0,0,0,everyone,0,0,Casual,0,1, 1.11 ,4.5
0,1,0,0,0,everyone,0,0,Arcade,0,0, 0.03 ,4.5
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.11 ,3.5
1,1,0,0,0,16+,0,0,Trivia,0,0, 0.02 ,4.6
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 1.12 ,4
1,0,0,0,0,everyone,0,0,Puzzle,1,1, 0.27 ,4.5
1,0,0,0,0,everyone,0,0,Educational,0,1, 0.28 ,4.2
1,1,0,0,1,12+,0,0,Role Playing,0,1, 0.47 ,4.3
1,1,1,0,0,everyone,0,0,Casino,0,0, 0.08 ,4.1
1,1,0,0,0,everyone,0,0,Strategy,0,1, 1.14 ,4.3
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.97 ,4.4
1,1,0,0,0,everyone,0,0,Word,0,1, 0.12 ,4.2
0,1,0,0,0,everyone,0,0,Racing,0,1, 0.71 ,4.1
1,1,0,0,0,everyone,0,0,Racing,0,0, 0.75 ,3.8
1,1,0,0,0,18+,0,0,Simulation,0,0, 0.31 ,3.4
1,1,0,0,0,16+,0,0,Action,0,0, 0.12 ,4
1,1,0,0,0,everyone,0,0,Racing,0,0, 0.13 ,4.1
0,1,0,0,0,everyone,0,0,Simulation,0,0, 0.16 ,3.8
1,1,0,0,0,16+,0,0,Action,0,1, 0.63 ,3.8
1,1,0,0,0,everyone,0,0,Casual,0,1, 1.05 ,4.1
1,1,0,0,0,7+,0,0,Travel & Local,0,0, 0.25 ,3.8
0,1,0,0,0,16+,0,0,Action,0,0, 0.12 ,4
1,1,0,0,0,7+,0,0,Racing,0,1, 0.92 ,4.2
0,1,0,0,0,everyone,0,0,Casual,0,1, 1.87 ,4.1
1,1,0,0,0,16+,0,0,Action,0,0, 5.15 ,4
0,1,0,0,0,12+,0,0,Racing,0,1, 0.12 ,3.4
1,1,0,0,0,7+,0,0,Simulation,0,1, 0.64 ,4
0,1,0,0,0,everyone,0,0,Simulation,0,1, 0.25 ,3.8
0,1,0,0,0,12+,0,0,Casual,0,1, 0.40 ,3.8
1,1,0,0,0,everyone,0,0,Simulation,0,1, 1.04 ,3.8
1,1,0,0,0,everyone,0,0,Casual,0,1, 2.12 ,4.1
1,1,0,0,0,everyone,0,0,Role Playing,0,0, 0.06 ,4.1
0,1,0,0,0,12+,0,0,Card,0,1, 0.13 ,4.1
1,1,1,0,1,everyone,0,0,Adventure,0,1, 0.37 ,3.8
1,1,0,0,0,everyone,0,0,Casual,0,0, 0.15 ,3.7
1,1,0,0,0,18+,0,0,Action,0,1, 3.91 ,4.4
1,1,0,1,0,everyone,0,0,Racing,0,1, 0.86 ,3.7
1,1,0,0,0,16+,0,0,Action,0,1, 0.31 ,4.2
1,0,0,0,1,7+,0,0,Strategy,0,1, 3.12 ,4.3
1,0,1,0,1,12+,0,0,Role Playing,0,0, 0.68 ,3.8
1,1,0,0,0,everyone,0,0,Arcade,0,0, 0.13 ,4.2
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.30 ,3.9
0,1,0,0,0,everyone,0,0,Arcade,0,1, 5.00 ,4.5
1,1,0,0,0,16+,0,0,Action,0,1, 3.94 ,4
1,1,0,0,0,12+,0,0,Action,0,1, 0.35 ,4.4
1,1,1,0,0,12+,0,0,Action,0,1, 0.73 ,4.5
1,1,0,0,0,everyone,0,0,Arcade,0,0, 0.18 ,4.3
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.11 ,4.3
1,1,0,0,0,everyone,0,0,Music & Audio,0,0, 0.04 ,4.1
1,1,0,0,1,7+,0,0,Arcade,0,1, 0.65 ,4.2
1,0,0,0,1,12+,0,0,Role Playing,0,0, 0.07 ,4
1,1,0,0,1,everyone,0,0,Puzzle,1,1, 11.42 ,4.4
1,1,0,0,1,everyone,0,0,Puzzle,0,1, 0.07 ,4.3
0,1,0,0,0,everyone,0,1,Trivia,0,0, 0.00 ,3.7
1,0,0,0,1,7+,0,0,Strategy,0,1, 1.47 ,4
1,1,0,0,0,everyone,0,0,Casual,0,0, 0.04 ,4.4
0,0,0,0,0,everyone,0,0,Strategy,0,1, 0.32 ,4.4
1,1,0,0,1,everyone,0,0,Simulation,0,1, 0.20 ,4.3
1,1,0,0,0,everyone,0,0,Casual,0,1, 1.09 ,3.8
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.02 ,4.3
0,1,0,0,0,everyone,0,0,Board,0,1, 0.18 ,4.4
1,1,0,0,0,everyone,0,0,Simulation,1,1, 1.17 ,4.5
1,1,0,0,0,everyone,0,0,Arcade,0,0, 0.01 ,4.3
1,1,0,0,0,7+,0,0,Arcade,0,1, 2.24 ,4.2
0,1,0,0,0,12+,0,0,Casual,0,1, 0.32 ,4.2
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.52 ,4.4
1,1,0,0,0,everyone,0,0,Racing,0,1, 0.47 ,4
1,1,0,0,1,16+,0,0,Action,0,1, 5.49 ,4.6
1,1,0,0,1,everyone,0,0,Arcade,0,1, 1.67 ,3.9
1,1,0,0,0,everyone,0,0,Card,0,0, 0.06 ,4.4
0,1,0,0,0,everyone,0,0,Simulation,0,0, 0.15 ,3.4
1,1,0,0,0,everyone,0,0,Arcade,0,1, 3.74 ,4.3
0,1,0,0,0,everyone,0,0,Arcade,0,1, 2.20 ,4.4
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.20 ,4.5
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.05 ,3.9
1,1,0,0,0,everyone,0,0,Action,0,0, 0.24 ,4.1
1,1,0,0,0,everyone,0,0,Card,0,0, 0.04 ,4.7
1,0,0,0,1,everyone,0,0,Sports,0,1, 0.03 ,4.4
1,1,0,0,0,everyone,0,0,Simulation,0,0, 0.26 ,4.3
1,1,0,0,0,everyone,0,0,Sports,0,0, 0.05 ,3.2
1,0,0,0,0,7+,0,0,Role Playing,0,0, 0.03 ,4.4
0,1,0,0,0,everyone,0,0,Arcade,0,1, 0.39 ,3.8
1,1,0,0,0,7+,0,0,Action,0,1, 0.18 ,4.4
0,1,0,0,0,everyone,0,0,Adventure,0,1, 0.06 ,4.7
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.08 ,4.5
0,0,0,0,0,everyone,0,0,Puzzle,0,0, 0.02 ,4.8
1,1,0,0,1,7+,0,0,Strategy,0,1, 0.30 ,4.3
1,1,0,0,1,7+,0,0,Strategy,1,0, 0.86 ,3.9
1,1,0,0,1,7+,0,0,Arcade,0,1, 4.65 ,4.3
1,1,0,0,1,7+,0,0,Strategy,0,1, 0.89 ,4.3
1,1,0,0,0,everyone,0,0,Simulation,0,0, 0.04 ,3.6
1,1,0,0,0,everyone,0,0,Sports,0,1, 1.02 ,4
0,0,0,0,1,everyone,0,0,Action,0,1, 0.74 ,3.6
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.54 ,4
1,1,0,0,0,7+,0,0,Strategy,0,1, 0.53 ,4.3
0,1,0,0,0,everyone,0,0,Action,0,1, 1.66 ,3.4
1,1,0,0,1,7+,0,0,Action,0,1, 2.01 ,3.7
0,1,0,0,1,7+,0,0,Action,0,0, 0.06 ,2.7
0,0,0,0,0,everyone,0,0,Strategy,0,0, 0.02 ,4
0,1,0,0,0,everyone,0,0,Board,0,1, 0.35 ,4.4
0,1,0,0,0,everyone,0,0,Board,0,1, 0.21 ,4.4
0,1,0,0,0,everyone,0,0,Board,0,0, 0.01 ,4.2
0,1,0,0,0,everyone,0,0,Board,0,1, 0.33 ,4.4
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.49 ,4.2
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.05 ,4.8
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.73 ,4.3
1,1,0,0,0,12+,0,0,Adventure,1,1, 0.38 ,4.8
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.25 ,4.4
1,0,0,0,1,everyone,0,0,Simulation,0,0, 0.05 ,3.6
1,1,0,0,1,everyone,0,0,Racing,0,0, 0.14 ,4.4
1,1,1,0,0,everyone,0,0,Racing,0,1, 1.82 ,4.3
0,1,0,0,0,everyone,0,0,Racing,0,0, 0.03 ,4.3
0,0,0,0,0,18+,0,0,Action,0,1, 0.50 ,3.5
1,1,0,0,0,7+,0,0,Simulation,0,1, 0.52 ,3.9
0,1,0,0,0,12+,0,0,Simulation,0,1, 0.05 ,3.5
1,1,0,0,0,16+,0,0,Simulation,0,1, 0.15 ,3.5
1,1,0,0,0,everyone,0,0,Sports,0,1, 0.61 ,4.2
0,1,0,0,0,everyone,0,0,Word,0,1, 0.11 ,3.4
1,0,0,0,1,7+,0,0,Strategy,0,0, 0.69 ,4.3
1,0,0,0,0,7+,0,0,Simulation,0,1, 0.38 ,4.3
1,1,0,0,0,7+,0,0,Strategy,0,0, 0.15 ,3.8
1,1,0,0,0,12+,0,0,Simulation,0,1, 0.10 ,4.1
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.47 ,4.5
1,1,0,0,0,everyone,0,0,Strategy,0,1, 0.13 ,4
0,1,0,0,0,everyone,0,0,Strategy,0,0, 0.04 ,3.3
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.19 ,4
1,1,0,0,0,everyone,0,0,Racing,0,1, 0.87 ,4.4
1,1,0,0,0,everyone,0,0,Strategy,0,1, 0.26 ,4.6
1,1,0,0,0,everyone,0,0,Action,0,1, 1.12 ,4.1
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.32 ,4.5
1,1,0,0,1,12+,0,0,Action,1,0, 2.14 ,4.1
1,1,0,0,1,7+,0,0,Role Playing,0,0, 1.51 ,4.5
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.25 ,4.1
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.14 ,3.7
1,1,0,0,0,12+,0,0,Role Playing,0,1, 0.01 ,4.4
1,0,0,0,0,12+,0,1,Role Playing,0,1, 0.00 ,4.7
1,1,0,0,0,16+,0,0,Trivia,0,0, 0.03 ,4.7
1,0,0,0,0,12+,0,1,Role Playing,0,1, 0.00 ,4.4
1,1,0,0,0,12+,0,0,Role Playing,0,1, 0.01 ,4.8
1,1,0,0,0,7+,0,0,Card,0,1, 0.22 ,4.1
1,0,0,0,0,everyone,0,0,Music,0,1, 2.25 ,3.9
1,0,0,0,0,12+,0,1,Role Playing,0,1, 0.00 ,4.6
1,1,0,0,0,everyone,0,0,Role Playing,0,0, 0.09 ,4.5
1,1,0,0,0,12+,0,0,Role Playing,0,1, 0.01 ,4.3
1,1,0,0,0,everyone,0,0,Role Playing,0,0, 0.04 ,4.3
1,1,0,0,0,12+,0,0,Role Playing,0,1, 0.00 ,3.8
1,1,0,0,0,12+,0,0,Role Playing,0,1, 0.00 ,4.4
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.11 ,4.3
1,1,0,0,0,18+,0,0,Role Playing,0,1, 0.02 ,4.1
1,1,0,0,0,12+,0,0,Role Playing,0,1, 0.01 ,4.4
1,1,0,0,0,7+,0,0,Role Playing,0,1, 0.01 ,4.4
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 2.44 ,4.6
0,0,0,0,0,12+,0,1,Role Playing,0,1, 0.00 ,4.3
1,1,0,0,0,12+,0,0,Role Playing,0,1, 0.01 ,4.1
1,1,0,0,0,everyone,0,0,Music,0,0, 0.36 ,4.1
0,0,0,0,0,everyone,0,0,Puzzle,0,0, 0.17 ,4.6
1,1,0,0,0,everyone,0,0,Action,0,1, 0.13 ,3.8
1,1,0,0,1,everyone,0,0,Casual,0,1, 0.55 ,4.3
1,1,0,0,0,16+,0,0,Simulation,0,0, 1.49 ,4
1,1,0,0,0,everyone,0,0,Card,0,1, 0.41 ,4.6
1,1,0,0,0,everyone,0,0,Music,0,1, 0.29 ,4
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.87 ,4.4
0,1,0,0,1,everyone,0,0,Puzzle,0,1, 0.81 ,4.5
1,1,0,0,0,everyone,0,0,Racing,0,1, 0.22 ,4.1
1,1,0,0,0,everyone,0,0,Sports,0,0, 0.21 ,4.2
1,1,1,0,0,everyone,0,0,Puzzle,0,1, 0.89 ,4.2
1,1,0,0,0,everyone,0,0,Sports,0,1, 0.21 ,4.1
1,1,0,0,0,everyone,0,0,Sports,0,1, 0.24 ,3.9
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.41 ,4.5
1,1,0,0,0,7+,0,0,Action,1,1, 0.50 ,4.4
1,0,0,0,0,everyone,0,0,Simulation,0,1, 0.50 ,4.4
1,1,0,0,0,12+,0,0,Simulation,0,1, 2.13 ,4.5
1,1,0,0,1,12+,0,0,Casino,0,0, 0.38 ,4.2
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.04 ,4.1
1,1,0,0,0,everyone,0,0,Sports,0,1, 0.09 ,4
1,1,0,0,0,everyone,0,0,Arcade,0,0, 0.49 ,4.3
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.13 ,4.1
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.96 ,4
1,1,0,0,0,7+,0,0,Puzzle,0,1, 5.86 ,4.1
1,1,0,0,0,12+,0,0,Simulation,0,0, 0.75 ,4.7
1,1,0,1,0,everyone,0,0,Educational,0,1, 0.63 ,3.9
1,1,0,0,0,16+,0,0,Casual,0,0, 0.05 ,4.2
1,1,0,0,1,everyone,0,0,Music,0,0, 1.76 ,4.1
1,1,1,0,0,everyone,0,0,Sports,0,1, 0.51 ,4.3
0,1,0,0,0,everyone,0,0,Casual,0,1, 1.47 ,4.1
1,1,0,0,1,everyone,0,0,Sports,0,1, 4.09 ,4.3
1,1,0,0,0,everyone,0,0,Racing,0,1, 0.49 ,4.3
1,1,0,0,1,7+,0,0,Arcade,0,0, 0.38 ,4.1
0,1,0,0,0,everyone,0,0,Card,0,1, 0.12 ,4.7
0,1,0,0,0,everyone,0,0,Simulation,0,1, 0.05 ,3.9
1,1,0,0,0,everyone,0,0,Sports,0,1, 0.02 ,3.9
1,1,0,0,0,everyone,0,0,Educational,0,1, 0.15 ,4.4
1,1,0,0,0,7+,0,0,Action,0,1, 0.22 ,3.8
1,1,0,0,0,7+,0,0,Sports,0,1, 7.61 ,4.2
1,1,0,0,0,everyone,0,0,Racing,0,1, 0.08 ,3.3
0,1,0,0,0,everyone,0,0,Music,0,0, 0.11 ,3.6
1,1,0,0,0,16+,0,0,Action,0,0, 0.26 ,3.7
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.35 ,4.4
1,1,0,0,0,everyone,0,0,Board,0,1, 0.10 ,4.2
1,1,0,1,0,everyone,0,0,Adventure,0,1, 0.19 ,3.6
0,1,0,0,0,everyone,0,0,Educational,0,1, 0.36 ,4
1,1,0,0,1,everyone,0,0,Casual,0,0, 0.14 ,3.7
1,1,0,0,0,everyone,0,0,Puzzle,1,1, 0.38 ,4.2
1,0,0,0,0,everyone,0,0,Casual,0,0, 5.11 ,3.9
0,1,0,0,0,everyone,0,0,Simulation,0,0, 1.74 ,4.1
0,0,0,0,0,everyone,0,0,Arcade,0,1, 0.38 ,4.4
0,0,0,0,0,everyone,0,0,Racing,0,1, 0.20 ,4.1
0,1,0,0,0,everyone,0,0,Sports,0,0, 0.10 ,3.6
0,1,0,0,0,7+,0,0,Simulation,0,0, 0.16 ,3.3
1,1,0,0,0,12+,0,0,Action,0,0, 1.76 ,4.2
0,0,0,0,0,7+,0,0,Action,0,1, 0.65 ,4.2
1,1,0,0,0,everyone,0,0,Adventure,0,1, 0.60 ,3.9
1,1,0,0,0,everyone,0,0,Simulation,0,0, 0.31 ,3.5
0,1,0,0,0,everyone,0,0,Arcade,0,1, 0.56 ,4.5
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.20 ,4.4
1,1,0,0,0,7+,0,0,Trivia,0,1, 0.08 ,3.9
1,1,0,0,0,everyone,0,0,Trivia,0,1, 1.20 ,4.2
1,1,0,0,1,everyone,0,0,Strategy,0,1, 0.23 ,4.1
1,0,0,0,0,everyone,0,0,Casual,0,1, 3.75 ,4.5
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.05 ,4.1
1,1,0,0,0,everyone,0,0,Action,0,1, 0.13 ,4.3
1,1,0,0,0,16+,0,0,Action,0,0, 3.44 ,4.2
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.04 ,3.8
1,1,0,0,1,16+,0,0,Action,0,0, 5.61 ,4.3
1,1,0,0,0,everyone,0,0,Arcade,0,0, 0.13 ,3.5
1,1,0,0,0,7+,0,0,Action,0,1, 0.73 ,4.3
0,1,0,0,0,everyone,0,0,Simulation,0,1, 0.17 ,4.3
1,1,0,0,0,everyone,0,0,Strategy,0,0, 0.02 ,4
0,1,0,0,0,7+,0,0,Action,0,0, 0.52 ,4.2
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.54 ,4.2
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.46 ,4.2
0,1,0,0,0,everyone,0,0,Trivia,0,1, 0.32 ,4.3
1,0,0,0,1,12+,0,0,Strategy,0,0, 0.86 ,3.7
1,1,0,0,1,12+,0,0,Action,0,1, 0.02 ,4.2
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.22 ,3.5
1,1,0,0,0,everyone,0,0,Word,0,1, 0.34 ,4.5
1,1,0,0,0,16+,0,0,Action,0,1, 1.87 ,4.5
1,1,0,0,0,everyone,0,0,Racing,0,1, 0.58 ,4.3
1,1,0,0,0,7+,0,0,Racing,0,1, 0.41 ,4.4
1,1,0,0,0,7+,0,0,Action,0,1, 0.45 ,4.3
1,1,0,0,0,7+,0,0,Racing,0,1, 0.13 ,4.3
1,1,0,0,0,everyone,0,0,Sports,0,1, 0.28 ,4.1
1,1,0,0,1,12+,0,0,Casual,1,1, 1.89 ,4
0,1,0,0,0,everyone,0,0,Arcade,0,0, 0.31 ,4.4
0,1,1,1,0,everyone,0,0,Arcade,0,0, 0.08 ,3.3
0,1,0,0,0,everyone,0,0,Arcade,0,1, 0.95 ,3.9
1,1,1,0,0,everyone,0,0,Simulation,0,1, 0.22 ,4.1
1,1,1,0,0,everyone,0,0,Sports,0,1, 0.04 ,3.7
1,1,0,0,0,7+,0,0,Racing,0,1, 0.25 ,4.5
1,1,0,0,0,everyone,0,0,Casual,0,0, 0.14 ,4.4
1,1,0,0,0,everyone,0,0,Arcade,0,0, 0.16 ,4.5
1,1,0,0,0,7+,0,0,Strategy,1,1, 0.51 ,4.4
1,1,0,0,0,everyone,0,0,Racing,0,1, 1.70 ,4.3
0,1,0,0,0,12+,0,0,Card,0,1, 0.25 ,4.1
1,1,0,0,0,everyone,0,0,Card,0,1, 0.17 ,4.6
1,1,0,0,1,12+,0,0,Strategy,0,1, 0.89 ,4.1
1,0,0,0,1,12+,0,0,Strategy,0,1, 0.12 ,4.2
1,1,0,0,0,everyone,0,0,Action,1,0, 4.23 ,4.6
1,1,0,0,0,everyone,0,0,Action,0,1, 0.40 ,3.9
0,0,0,0,0,18+,0,1,Action,0,1, 0.06 ,4.3
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.08 ,4.5
0,1,0,0,0,everyone,0,0,Arcade,0,0, 0.06 ,3.7
1,1,0,0,1,everyone,0,0,Strategy,0,1, 0.85 ,4.3
1,1,0,0,1,everyone,0,0,Arcade,0,1, 0.09 ,4.3
1,1,0,0,0,everyone,0,0,Racing,0,1, 1.04 ,4
1,0,0,0,1,7+,0,0,Strategy,0,0, 0.24 ,4.5
1,1,0,0,0,7+,0,0,Racing,0,1, 0.36 ,4.4
1,1,0,0,1,7+,0,0,Action,0,1, 1.33 ,4.4
0,0,0,0,0,everyone,0,0,Educational,0,1, 0.05 ,3.7
0,1,0,0,0,everyone,0,0,Adventure,0,1, 0.11 ,3.3
0,1,0,0,0,7+,0,0,Arcade,0,0, 0.14 ,3.8
1,1,0,0,0,everyone,0,0,Racing,0,1, 0.19 ,3.8
1,1,0,0,1,7+,0,0,Action,0,0, 0.15 ,4.1
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.28 ,4.2
1,1,0,0,0,7+,0,0,Casual,1,1, 5.05 ,4.3
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.70 ,4
1,1,0,0,1,everyone,0,0,Sports,0,0, 0.05 ,4.2
1,1,0,0,1,everyone,0,0,Strategy,0,1, 1.84 ,4.2
1,1,0,0,0,everyone,0,0,Arcade,0,0, 0.10 ,4.3
0,0,0,0,0,everyone,0,0,Casual,0,1, 0.02 ,3.6
1,1,1,0,0,everyone,0,0,Simulation,0,1, 0.16 ,4.1
1,1,0,0,0,everyone,0,0,Strategy,1,1, 1.58 ,4.4
1,1,0,0,0,everyone,0,0,Sports,0,1, 1.58 ,4.4
1,1,0,0,1,everyone,0,0,Simulation,0,0, 0.89 ,4.1
0,0,0,0,0,everyone,0,1,Simulation,0,0, 0.04 ,4.4
1,1,0,0,1,everyone,0,0,Board,0,0, 0.44 ,4.3
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.81 ,4.3
1,0,0,0,1,12+,0,0,Action,0,0, 0.53 ,4.2
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.09 ,4.4
1,1,0,0,1,7+,0,0,Card,0,0, 0.37 ,4.2
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.76 ,4.2
1,1,0,0,0,everyone,0,0,Simulation,0,0, 0.18 ,4.3
1,1,0,0,0,12+,0,0,Arcade,0,1, 0.07 ,4
1,1,0,0,0,everyone,0,0,Arcade,0,1, 5.00 ,4.3
0,1,0,0,0,everyone,0,0,Action,0,1, 0.94 ,4
1,1,0,1,1,everyone,0,0,Role Playing,0,0, 0.02 ,3.1
1,1,0,0,0,everyone,0,0,Arcade,0,1, 3.19 ,4
1,1,0,0,0,everyone,0,0,Action,0,1, 0.22 ,4.6
0,0,0,0,0,12+,0,1,Role Playing,0,1, 0.02 ,3.4
1,0,1,0,1,16+,0,0,Word,0,1, 0.02 ,4.5
1,1,0,0,0,16+,0,0,Word,0,1, 0.05 ,4.3
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.07 ,3.4
1,1,0,0,0,everyone,0,0,Arcade,1,0, 0.50 ,4.6
0,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.04 ,4.7
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.51 ,4.4
1,1,0,0,0,12+,0,0,Casino,0,1, 0.51 ,4.6
1,0,0,0,0,7+,0,0,Casual,1,1, 0.53 ,4.2
0,1,0,0,0,everyone,0,0,Casual,0,0, 9.63 ,4.3
0,0,0,0,0,everyone,0,0,Puzzle,0,1, 0.09 ,4.5
1,0,0,0,1,7+,0,0,Role Playing,0,1, 0.49 ,4.2
1,1,0,0,0,7+,0,0,Action,0,1, 2.18 ,4.4
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.81 ,4
0,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.77 ,4.1
1,1,0,0,1,16+,0,0,Role Playing,0,1, 2.50 ,4.1
1,1,0,0,0,everyone,0,0,Action,0,1, 0.10 ,4.3
0,1,0,0,0,everyone,0,0,Word,0,0, 1.79 ,4.5
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.88 ,3.7
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.16 ,4.1
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.02 ,4.6
1,1,0,0,0,everyone,0,0,Music,0,0, 1.36 ,4.3
1,1,0,0,0,12+,0,0,Simulation,0,1, 1.46 ,4
1,1,0,0,0,everyone,0,0,Arcade,0,1, 1.63 ,4
0,1,0,0,0,everyone,0,0,Music,0,1, 0.92 ,3.9
1,0,0,0,1,everyone,0,0,Adventure,0,1, 0.07 ,4.3
1,0,0,0,0,everyone,0,0,Role Playing,0,0, 0.01 ,4.3
0,1,0,0,0,everyone,0,0,Casual,0,1, 0.20 ,3.9
1,1,0,0,0,everyone,0,0,Trivia,0,1, 0.04 ,3.9
0,1,0,0,0,everyone,0,0,Action,0,1, 0.06 ,3.9
0,1,0,0,0,everyone,0,0,Arcade,0,1, 0.49 ,4.3
1,1,0,0,0,7+,0,0,Simulation,1,0, 0.27 ,4.2
1,1,0,0,0,12+,0,0,Simulation,0,0, 0.64 ,4.2
1,1,0,0,0,everyone,0,0,Sports,0,0, 0.18 ,4.2
1,1,0,0,0,7+,0,0,Strategy,0,0, 0.09 ,4.1
1,1,0,0,0,7+,0,0,Strategy,0,0, 0.16 ,4.4
1,1,0,0,0,everyone,0,0,Simulation,0,0, 0.54 ,4.4
0,1,0,0,1,everyone,0,0,Board,0,1, 0.65 ,4.2
0,1,0,0,0,everyone,0,0,Board,0,1, 0.49 ,4.5
1,1,0,0,0,16+,0,0,Action,0,1, 5.69 ,4.1
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.02 ,4.6
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.18 ,3.9
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.33 ,2.4
1,1,0,0,0,everyone,0,0,Trivia,0,1, 0.26 ,3.5
1,1,0,0,1,no info,1,0,Role Playing,0,0, 2.19 ,4.3
1,1,0,0,1,everyone,0,0,Adventure,0,1, 4.11 ,4.4
