appname,fancyname,company,purchases,ads,sharesinfo,shareslocation,unrestrictedinternet,usersinteract,game,age_rating,Parentalguidance,Downloads,categorygame,low_price_item,top_price_item,price,paidapp,rating,numberreviews,cleaned_numberReviews,Released,Last Updated,CompanyIsExperienced
com.gd.parking.bus.plaza.jeep.luxury,Prado luxury Car Parking Free Games,hatcom inc.,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,simulation,,,free,0.0,3.9,"30,085",30085,"Nov 24, 2016","May 04, 2020",True
com.crazylabs.geniustom,Cheating Tom 3 - Genius School,crazy labs by tabtale,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,arcade,1.60,79.80,free,0.0,4.1,"107,424",107424,"Apr 12, 2017","Jul 14, 2020",True
com.devolver.reigns,Reigns,devolverdigital,0.0,0.0,0.0,0.0,0.0,0.0,1,7+,0.0,500000.0,card,,,3.19,1.0,4.7,"143,83",14383,"Aug 10, 2016","Oct 15, 2019",True
com.reboundcg.tennismanager,Tennis Manager 2019,rebound cg,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,sports,1.09,109.99,free,0.0,4.2,"7,879",7879,"Jan 9, 2019","Oct 27, 2020",False
com.dasuppa.metro2033wars,Metro 2033 Wars,dasuppastudios,1.0,1.0,0.0,0.0,0.0,0.0,1,18+,0.0,1000000.0,strategy,1.09,134.99,free,0.0,4.3,"66,117",66117,"Apr 29, 2017","Mar 03, 2020",False
com.redunitstudios.warbandsbushido,Warbands: Bushido - Tactical Miniatures Board Game,red unit studios,1.0,0.0,0.0,0.0,0.0,0.0,1,7+,0.0,100000.0,strategy,1.09,4.99,free,0.0,4.2,"6,366",6366,"Feb 13, 2018","Jan 15, 2019",False
com.JetToast.BlockyFarm,Blocky Farm,jet toast,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,casual,2.29,129.99,free,0.0,4.6,"70,507",70507,"Apr 11, 2018","Oct 22, 2020",False
com.vizorapps.klondike,Klondike Adventures,vizor apps ltd.,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,5000000.0,simulation,0.99,269.99,free,0.0,4.4,"327,664",327664,"Apr 3, 2018","Nov 20, 2020",True
com.realfightinggp.RobotFighting2MinibotBattle3D,Robot Fighting 2 - Minibots 3D,real fighting,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,action,3.19,159.99,free,0.0,3.8,"130,957",130957,"Feb 6, 2017","Sep 25, 2020",False
com.kongregate.mobile.realmgrinder.google,Realm Grinder,kongregate,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,role playing,5.49,54.99,free,0.0,4.1,"36,421",36421,"Jan 24, 2017","Oct 23, 2020",True
com.limitlessfun.vikingvillage.free,<U+2605> Viking Village <U+2605>,"limitless, llc",1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,1000000.0,strategy,1.99,19.99,free,0.0,4.4,"66,207",66207,"Oct 19, 2017","Oct 08, 2020",False
jp.co.beeworks.funghisden.en,Funghi's Den,beeworks games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,simulation,0.99,24.99,free,0.0,4.3,"1,988",1988,"Sep 21, 2017","Jul 04, 2019",False
air.com.monsterandmonster.DeepLoot,Deep Loot,monster and monster,1.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,adventure,1.49,7.99,free,0.0,4.6,"31,51",3151,"Oct 22, 2014","Sep 12, 2019",False
com.pixelbite.sm2,Space Marshals 2,pixelbite,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,action,3.29,5.99,free,0.0,4.3,"73,122",73122,"Nov 18, 2016","Jan 10, 2020",True
com.ratrodstudio.skateparty3lite,Skateboard Party 3,maple media llc.,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,sports,1.19,79.99,free,0.0,4.1,"46,624",46624,"Jul 27, 2016","Apr 28, 2020",True
air.com.gs.aqualife3d.android,AquaLife 3D,gladiators software,1.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,simulation,0.75,40.22,free,0.0,4.3,"14,568",14568,"Dec 18, 2014","Sep 09, 2020",False
jp.co.mozukuapp.upa,Axolotl Pet,mozukuapp,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,educational,,,free,0.0,4.3,"10,26",1026,"Apr 22, 2017","Sep 29, 2018",False
com.ldw.vvo2,Virtual Villagers Origins 2,"last day of work, llc",1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,simulation,1.09,109.99,free,0.0,4.1,"38,626",38626,"Nov 15, 2017","Jul 10, 2020",True
com.spheregamestudios.spacecity,Designer City: Space Edition,sphere game studios - city building games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,simulation,1.69,89.99,free,0.0,4.2,"5,544",5544,"Aug 20, 2017","Nov 06, 2020",True
io.anuke.mindustry,Mindustry,anuken,0.0,0.0,0.0,0.0,0.0,0.0,1,7+,0.0,500000.0,action,,,free,0.0,4.5,"22,569",22569,"Oct 17, 2017","Mar 27, 2020",False
com.hidea.manorvampire,Man or Vampire,hidea,1.0,1.0,0.0,0.0,0.0,1.0,1,7+,0.0,1000000.0,role playing,4.79,94.99,free,0.0,4.3,"83,995",83995,"Sep 12, 2018","Dec 31, 2018",False
com.bitbros.android.fishfarm3.googleplay,Fish Farm 3 - 3D Aquarium Simulator,bitbros inc.,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,500000.0,simulation,1.09,32.99,free,0.0,4.3,"7,038",7038,"Aug 2, 2017","Jul 04, 2020",False
com.stormx.gob,Foodpia Tycoon - Idle restaurant,stormx,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,simulation,0.99,104.99,free,0.0,4.6,"39,429",39429,"Feb 2, 2017","Jul 15, 2020",True
com.bluebottlegames.neoscavengermobile,NEO Scavenger,"blue bottle games, llc",1.0,0.0,0.0,0.0,0.0,0.0,1,16+,0.0,100000.0,role playing,10.99,10.99,free,0.0,4.3,"3,491",3491,"Jul 26, 2017","Nov 27, 2017",False
net.kairosoft.android.pirate_en,High Sea Saga,"kairosoft co.,ltd",1.0,1.0,0.0,0.0,0.0,1.0,1,7+,0.0,1000000.0,simulation,0.99,38.99,free,0.0,4.3,"21,326",21326,"Feb 9, 2015","Feb 19, 2020",True
com.ageofconquest.app.user.aoc,Age of Conquest IV,noble master games,1.0,0.0,0.0,0.0,0.0,1.0,1,7+,0.0,1000000.0,strategy,1.09,20.99,free,0.0,4.2,"15,672",15672,"Apr 5, 2016","Oct 27, 2020",False
com.traviangames.railnationworld,Rail Nation,travian games gmbh,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,100000.0,strategy,1.99,99.99,free,0.0,3.3,"18,067",18067,"Dec 1, 2016","Oct 29, 2020",True
net.kairosoft.android.apart_en,Dream House Days,"kairosoft co.,ltd",1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,5000000.0,casual,0.99,38.99,free,0.0,4.6,"183,867",183867,"Jan 28, 2013","Nov 16, 2020",True
com.rebelnow.fingerboard,Fingerboard: Skateboard,rebelnow.com,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,sports,1.08,1.08,free,0.0,3.1,"19,353",19353,"May 17, 2011","Sep 26, 2016",False
com.gameloft.android.ANMP.GloftCMHM,City Mania: Town Building Game,gameloft se,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,simulation,0.50,99.99,free,0.0,4.1,"238,605",238605,"Apr 26, 2017","Feb 13, 2019",True
com.Thunderbox.Tsuro,Tsuro - The Game of the Path,thunderbox entertainment ltd.,1.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000.0,board,,,5.99,1.0,4.4,"2,464",2464,"Mar 1, 2016","Sep 07, 2020",False
com.asmodeedigital.onirim,Onirim - Solitaire Card Game,asmodee digital,1.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,board,1.09,1.09,free,0.0,4.7,"13,898",13898,"Apr 6, 2017","Apr 12, 2018",True
com.squareenix.lis,Life is Strange,square enix ltd,1.0,0.0,0.0,0.0,0.0,0.0,1,16+,0.0,1000000.0,adventure,1.09,9.99,free,0.0,4.3,"43,71",4371,"Jul 18, 2018","Feb 06, 2020",True
com.bigfishgames.robinhoodlegendsgooglef2p,Robin Hood Legends ? A Merge 3 Puzzle Game,big fish games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,puzzle,1.09,109.99,free,0.0,4.4,"20,246",20246,"Jun 25, 2018","Jun 10, 2019",True
com.urse.seasonmatch,Season Match Puzzle Adventure,herocraft ltd.,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,puzzle,0.99,149.99,free,0.0,4.5,"30,432",30432,"Mar 21, 2017","Oct 23, 2020",True
com.taplane.foodquizm,"Guess the Food, Multiple Choice Game",trivia box,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,trivia,1.89,38.99,free,0.0,4.3,"7,343",7343,"Sep 29, 2017","Oct 30, 2020",True
com.run.runninggames.hunterrun,Run Hunter Run : Monster Runner,infinite speed tech.,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,arcade,2.89,4.89,free,0.0,4.0,"2,568",2568,"Mar 6, 2018","Jul 10, 2020",False
com.dragonnestm.ggplay.koramgame.global,Dragon Nest M,koramgame,1.0,0.0,0.0,0.0,0.0,1.0,1,12+,0.0,1000000.0,role playing,1.09,109.99,free,0.0,4.5,"100,464",100464,"May 31, 2018","Nov 18, 2020",False
com.evil.cogs.game,Evil Cogs,wet fish,1.0,1.0,1.0,0.0,0.0,0.0,1,7+,0.0,1000000.0,adventure,1.09,16.99,free,0.0,4.3,"65,639",65639,"Apr 1, 2015","Jun 25, 2020",False
okinawa.harapeco.catRestaurant,Purrfect Spirits,harapecorporation inc.,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,simulation,1.09,4.49,free,0.0,4.7,"257,36",25736,"Sep 14, 2017","Oct 18, 2020",False
com.playinfinity.game.wordcafe,Word Cafe - A Crossword Puzzle,play infinity games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,word,0.99,20.99,free,0.0,4.5,"2,908",2908,"Aug 24, 2017","Mar 25, 2019",False
com.iwaredesigns.prosnooker2012,Pro Snooker 2019,iware designs ltd.,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,10000000.0,sports,1.29,5.49,free,0.0,4.5,"169,101",169101,"Mar 7, 2013","Jun 04, 2020",True
com.touchfoo.swordigo,Swordigo,touch foo,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,adventure,1.79,2.39,free,0.0,4.6,"644,863",644863,"Feb 27, 2014","Nov 24, 2020",False
com.parrot.freeflight,AR.FreeFlight 2.4.15,parrot sa,0.0,0.0,0.0,0.0,0.0,1.0,1,everyone,0.0,1000000.0,racing,,,free,0.0,3.8,"39,863",39863,"Sep 1, 2011","Aug 22, 2016",False
com.breakcoder.blockslevels,Blocks: Levels - Puzzle game,breakcoder,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,puzzle,,,free,0.0,4.7,"9,112",9112,"Apr 18, 2013","Feb 13, 2017",False
com.ballytechnologies.quickhitslots,Quick Hit Casino Slots - Free Slot Machines Games,scientific games interactive,1.0,0.0,0.0,0.0,0.0,0.0,1,12+,0.0,10000000.0,casino,0.99,349.99,free,0.0,4.5,"217,595",217595,"Mar 10, 2015","Nov 08, 2020",True
com.istomgames.madbullets,Mad Bullets: Cowboy Shooter,istom games,1.0,1.0,0.0,0.0,0.0,0.0,1,16+,0.0,1000000.0,arcade,1.09,44.99,free,0.0,4.4,"95,164",95164,"Nov 13, 2014","Nov 13, 2019",True
com.williamsinteractive.hotshotcasino,Hot Shot Casino - Vegas Slots Games,scientific games interactive,1.0,0.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,casino,1.09,349.99,free,0.0,4.5,"190,044",190044,"Jun 15, 2016","Oct 29, 2020",True
com.special.warship,Battle Warship: Naval Empire,special gamez,1.0,0.0,0.0,0.0,0.0,0.0,1,7+,0.0,10000000.0,strategy,1.09,109.99,free,0.0,3.8,"106,212",106212,"Feb 28, 2017","Nov 19, 2020",True
com.murka.scatterholdem,Scatter HoldEm Poker - Texas Holdem Online Poker,murka games limited,1.0,0.0,0.0,0.0,0.0,1.0,1,12+,0.0,500000.0,card,0.99,99.99,free,0.0,4.5,"45,82",4582,"Jul 31, 2017","Nov 04, 2020",True
com.wb.goog.lfrds,LEGO? Friends,warner bros. international enterprises,0.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000.0,casual,,,5.49,1.0,4.2,"1,067",1067,"Sep 28, 2015","Dec 01, 2015",True
com.DDI.CarpFishingSimulator,"Carp Fishing Simulator - Pike, Perch & More",dangerous derk interactive ltd,1.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,50000.0,sports,0.99,5.49,4.49,1.0,3.4,"7,021",7021,"Jan 30, 2014","Jan 12, 2019",False
com.oprah.game,Bold Moves,red games co.,1.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,word,1.09,114.99,free,0.0,4.5,"42,805",42805,"Nov 30, 2016","Nov 16, 2020",False
com.kumobius.android.basketfall,Basket Fall,kumobius,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,arcade,0.59,0.59,free,0.0,4.6,"27,069",27069,"Feb 17, 2016","May 24, 2018",True
com.yx.sniper,Elite Killer: SWAT,canarydroid,1.0,1.0,0.0,0.0,0.0,0.0,1,16+,0.0,10000000.0,action,1.99,99.99,free,0.0,4.3,"372,398",372398,"Jan 18, 2016","Nov 18, 2019",True
com.clancystudios.retrottrapadventureandroid,Trap Dungeons 2,clancy studios,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,arcade,0.89,104.99,free,0.0,3.7,"28,593",28593,"Feb 5, 2018","Mar 18, 2020",False
co.kr.gamefox.picrossmon,Picross Mon,gamefox,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,puzzle,0.99,4.19,free,0.0,4.6,"14,956",14956,"Jan 11, 2017","Nov 26, 2020",True
com.cooyostudio.finger.glow.hockey,Finger Glow Hockey,coolstudios,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,arcade,,,free,0.0,4.2,"23,647",23647,"Sep 6, 2017","Jun 20, 2018",True
com.bigfishgames.gamesappAndroidGoogleFree,Big Fish Games App,big fish games,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,casual,,,free,0.0,4.3,"28,501",28501,"Jun 20, 2014","Aug 12, 2015",True
com.platonicgames.sailorcats,Sailor Cats,platonic games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,casual,0.99,49.99,free,0.0,4.7,"139,813",139813,"Sep 18, 2018","Apr 10, 2020",True
com.whaleapp.resorthotel,Resort Hotel: Bay Story,whaleapp ltd,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,puzzle,0.99,109.99,free,0.0,3.8,"40,349",40349,"Nov 26, 2018","Nov 20, 2020",True
com.zepni.dog,Merge Dogs,zepni ltd.,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,simulation,1.99,4.99,free,0.0,4.6,"54,441",54441,"Oct 5, 2018","Jun 01, 2020",True
com.zynga.FarmVilleTropicEscape,FarmVille 2: Tropic Escape,zynga,1.0,0.0,1.0,0.0,0.0,1.0,1,everyone,0.0,10000000.0,simulation,0.99,109.73,free,0.0,4.5,"373,204",373204,"Aug 24, 2016","Nov 21, 2020",True
com.nintendo.zaga,Dragalia Lost,"nintendo co., ltd.",1.0,0.0,0.0,0.0,0.0,1.0,1,12+,0.0,1000000.0,role playing,1.09,89.99,no info available,0.0,4.5,"79,041",79041,"Sep 26, 2018","Nov 19, 2020",True
com.and.games505.TerrariaPaid,Terraria.,505 games srl,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,adventure,,,5.49,1.0,4.3,"259,08",25908,"Sep 25, 2013","Nov 03, 2020",True
com.hyperbeard.axolochi,Axolochi,hyperbeard,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,casual,0.99,3.89,free,0.0,4.3,"21,938",21938,"Oct 17, 2018","Jul 15, 2020",True
pl.idreams.skyforcehd,Sky Force 2014,infinite dreams,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,10000000.0,arcade,0.99,1.99,free,0.0,4.6,"437,495",437495,"Jun 4, 2014","Nov 21, 2017",True
com.jitte.FreeWorldBMX,Free World BMX,jitte,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,sports,1.15,47.32,free,0.0,4.2,"14,606",14606,"Mar 14, 2016","Mar 07, 2019",True
com.jitte.Board_Skate,Board Skate,jitte,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,sports,0.92,44.79,free,0.0,3.7,"1,835",1835,"Apr 9, 2014","Mar 07, 2019",True
com.nintendo.zaba,Fire Emblem Heroes,"nintendo co., ltd.",1.0,0.0,0.0,0.0,0.0,0.0,1,12+,0.0,5000000.0,simulation,2.29,79.99,no info available,0.0,4.5,"492,222",492222,"Feb 2, 2017","Oct 30, 2020",True
com.appatrix.barber.shop.salon.sim,Barber Shop Mustache and Beard Styles Shaving Game,giochi studios,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,simulation,4.19,9.99,free,0.0,2.8,"4,803",4803,"Mar 16, 2018","Jul 20, 2018",True
ruocco.fartburpsneeze,Fart Collection Free,xray prank?,0.0,1.0,1.0,1.0,0.0,0.0,1,12+,0.0,5000000.0,casual,,,free,0.0,4.0,"43,218",43218,"May 24, 2013","Feb 04, 2019",False
free.balls3,FreeBalls,freemanzlat,0.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,casual,,,free,0.0,4.6,"6,387",6387,"Nov 11, 2013","May 30, 2014",False
br.com.tapps.dinoevolution,Dino Evolution - Clicker Game,tapps games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,casual,1.99,49.99,free,0.0,4.5,"7,812",7812,"Aug 25, 2017","Aug 20, 2020",True
com.lily.times.chick1.all,Talking Chick,talking baby,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,casual,,,free,0.0,3.9,"9,563",9563,"Jan 8, 2012","Nov 09, 2020",False
sk.inlogic.templerush,Tomb Runner - Temple Raider,inlogic arcade - zombie racing shooter,1.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,adventure,0.69,10.99,free,0.0,4.1,"8,832",8832,"Nov 20, 2017","Jul 13, 2020",True
br.com.tapps.dragonevolution,Dragon Evolution - Dragons Merge Clicker Game,tapps games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,casual,2.29,54.99,free,0.0,4.6,"90,442",90442,"Jan 27, 2017","Jun 17, 2020",True
com.word.culinaryjourney,Word Culinary Journey,gun and shooting game,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,1000000.0,puzzle,0.99,40.99,free,0.0,3.9,"8,254",8254,"Aug 14, 2018","Nov 29, 2018",False
com.zact.water.park.stuntman.game.free,Water Park Games Free: Water Stuntman Run 2019,knock-solutions (gamtech) inc.,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,simulation,,,free,0.0,3.6,"18,597",18597,"Aug 10, 2017","Nov 05, 2020",True
com.zaibiminegamescraft.agent.on.secret.mission,Secret Mission Agent Rescue,zaibi games studio,1.0,1.0,0.0,0.0,0.0,0.0,1,16+,0.0,1000000.0,action,1.09,1.09,free,0.0,3.7,"18,252",18252,"Nov 17, 2016","May 17, 2019",False
com.fun.games.commando.black.shadow,Real Commando Secret Mission - Free Shooting Games,hatcom inc.,1.0,1.0,0.0,0.0,0.0,0.0,1,18+,0.0,10000000.0,action,1.19,4.69,free,0.0,4.1,"61,137",61137,"Nov 30, 2015","Nov 27, 2020",True
ru.azurinteractive.topcarsdriftracing,GTR Speed Rivals,azur interactive games limited,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,racing,0.50,35.99,free,0.0,4.1,"31,037",31037,"Nov 15, 2017","May 28, 2018",True
com.vodigitalarts.rallyracerunlocked,Rally Racer Unlocked,vo digital arts,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,racing,1.99,18.99,free,0.0,4.5,"48,425",48425,"Nov 29, 2015","Dec 20, 2015",True
com.racergame.cityracinglite.free,City Racing Lite,3dgames,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,racing,1.09,54.99,free,0.0,4.6,"624,084",624084,"Jul 1, 2016","Oct 22, 2020",True
com.extreme.motorbike.jump,Extreme Motorbike Jump 3D,pudlus games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,simulation,0.99,35.99,free,0.0,4.4,"96,416",96416,"Jul 16, 2014","Mar 05, 2020",False
com.devm.extremeforklifting2,Extreme Forklifting 2,devm games se,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,simulation,1.04,2.38,free,0.0,4.3,"2,186",2186,"May 17, 2016","Sep 19, 2018",True
com.cerebralfix.ninjatobu,Ninja Tobu,cerebralfix,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,action,0.79,14.99,free,0.0,4.1,"19,447",19447,"Oct 4, 2016","Oct 18, 2020",False
com.Heyworks.PocketTroopsVK,Pocket Troops: Strategy RPG,azur interactive games limited,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,5000000.0,action,0.99,99.99,free,0.0,4.3,"372,999",372999,"Jan 16, 2015","Jul 30, 2020",True
mindware.minegamespro,Minesweeper Pro,"mindware consulting, inc",0.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,puzzle,,,1.49,1.0,4.6,"11,563",11563,"Oct 15, 2017","Feb 10, 2020",True
com.hitcents.drawastickmanepic2free,Draw a Stickman: EPIC 2 Free,hitcents,1.0,1.0,0.0,0.0,0.0,1.0,1,7+,0.0,10000000.0,adventure,1.09,104.99,free,0.0,3.8,"266,37",26637,"Jan 8, 2016","Nov 03, 2020",False
com.cableek.tetrun1,Tetrun: Parkour Mania - free running game,cableek games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,arcade,0.99,5.49,free,0.0,4.3,"22,083",22083,"Apr 3, 2018","Dec 03, 2018",False
com.illusiveray.zcs,Zombie Combat Simulator,airblade studio,1.0,1.0,0.0,0.0,0.0,1.0,1,18+,0.0,1000000.0,simulation,1.09,3.19,free,0.0,4.5,"37,539",37539,"Oct 14, 2017","Nov 12, 2020",False
air.com.FDGEntertainment.Lonewolf.gp,LONEWOLF (17+) - a Sniper Story,fdg entertainment gmbh & co.kg,1.0,1.0,0.0,0.0,0.0,0.0,1,18+,0.0,10000000.0,adventure,1.19,7.49,free,0.0,4.6,"343,371",343371,"Feb 5, 2016","Jul 29, 2019",True
com.roktom.snowslide,Sledge - snow mountain slide,roktom,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,arcade,,,free,0.0,4.8,"6,901",6901,"Nov 30, 2016","Jan 17, 2017",False
com.mokvold.flatzombies_defense_free,Flat Zombies: Defense & Cleanup,pavoldev,0.0,1.0,0.0,0.0,0.0,0.0,1,16+,0.0,5000000.0,action,,,free,0.0,4.3,"92,241",92241,"Dec 15, 2016","Sep 05, 2020",False
me.dreamsky.leagueofstickmanzombiefree,Zombie Avengers-(Dreamsky)Stickman War Z,dreamsky,1.0,1.0,0.0,1.0,0.0,0.0,1,12+,0.0,5000000.0,action,1.09,109.99,free,0.0,4.2,"68,397",68397,"Aug 24, 2016","Mar 19, 2019",True
com.ArtInGames.AirAttack2f,AirAttack 2 - WW2 Airplanes Shooter,art in games,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,1000000.0,arcade,1.19,1.99,free,0.0,4.6,"54,859",54859,"May 21, 2016","Nov 04, 2019",False
com.glu.contractkiller3,CONTRACT KILLER: SNIPER,glu,1.0,1.0,0.0,0.0,0.0,1.0,1,16+,0.0,10000000.0,action,1.09,109.99,free,0.0,4.3,"680,154",680154,"Nov 5, 2014","Jan 19, 2017",True
com.oneworld.ef5.x,Ace Force: Joint Combat,oneworld mobile games,1.0,1.0,0.0,0.0,0.0,1.0,1,7+,0.0,1000000.0,action,1.09,104.99,free,0.0,4.1,"20,03",2003,"Apr 19, 2017","Mar 21, 2020",False
com.aquiris.horizonchase,Horizon Chase - World Tour,aquiris game studio s.a,1.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,racing,1.49,3.29,free,0.0,4.1,"109,379",109379,"Nov 18, 2015","Nov 27, 2020",False
com.crescentmoongames.morphite,Morphite,crescent moon games,1.0,0.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,adventure,3.09,4.99,free,0.0,3.6,"58,834",58834,"Nov 22, 2017","Apr 30, 2020",True
com.traplight.bigbangracing,Big Bang Racing,traplight ltd.,1.0,1.0,0.0,0.0,0.0,1.0,1,7+,0.0,1000000.0,racing,0.99,48.99,free,0.0,4.6,"65,188",65188,"Jul 27, 2016","Nov 16, 2018",False
com.theonegames.gunshipbattle,GUNSHIP BATTLE: Helicopter 3D,joycity corp.,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,50000000.0,action,0.89,84.99,free,0.0,4.3,"2,282,597",2282597,"May 12, 2014","Jun 19, 2020",True
com.sbkgames.rallyracerdirt,Rally Racer Dirt,sbk games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,50000000.0,racing,1.59,13.99,free,0.0,4.4,"548,315",548315,"Jan 31, 2015","Nov 26, 2020",True
com.pixelbite.ga2,Reckless Getaway 2,pixelbite,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,action,0.99,5.49,free,0.0,4.2,"27,523",27523,"May 24, 2017","Dec 10, 2019",True
fr.purpletear.ledernierjour,Friendzoned : Sms Game,purpletear,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,adventure,0.99,0.99,free,0.0,4.7,"137,065",137065,"Apr 11, 2019","Jul 08, 2019",True
com.tapinator.legendary.stuntman.run,Legendary Stuntman Run,"tap2play, llc (ticker: tapm)",0.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,10000000.0,adventure,,,free,0.0,3.9,"69,736",69736,"Jan 6, 2017","Sep 27, 2017",True
jp.co.translimit.castle,Craft Warriors,"translimit, inc",1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,1000000.0,simulation,0.89,84.99,free,0.0,4.2,"78,368",78368,"Apr 19, 2018","Nov 16, 2020",True
com.PixelJoy.MountainBikeXtreme,Mountain Bike Xtreme,pixel joy,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,racing,,,free,0.0,4.4,"13,618",13618,"Mar 31, 2018","Jul 12, 2020",False
com.shadowmastersgames.tapanddrag,Don't Screw Up!,shadow masters,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,arcade,2.09,2.09,free,0.0,4.5,"67,566",67566,"Dec 22, 2015","Dec 02, 2016",False
